,energyConsumption,ms,tx_power_median,ECL_median,Location Coverage,energyConsumptionTx,msTx,duration,interval,psize,tau,Throughput
4113,2.3202999999999747,23020.0,-220.0,0.0,1.0,0.04809999999997672,345.5,3600,60.0,512,10010100.0,11855.282199710564
4114,2.3178000000000343,22702.499,-220.0,0.0,1.0,0.048699999999939785,346.25,3600,60.0,512,10010100.0,11829.602888086643
4115,2.3308999999999287,23236.749,-220.0,0.0,1.0,0.05169999999998254,379.25,3600,60.0,512,10010100.0,10800.263678312458
4116,2.4286999999999352,24422.499,-220.0,0.0,1.0,0.0523000000000593,424.751,3600,60.0,512,10010100.0,9643.296896299244
4117,2.3144000000000915,22683.25,-230.0,0.0,1.0,0.04849999999999,346.75,3600,60.0,512,10010100.0,11812.545061283345
4118,2.317400000000021,22578.249,-220.0,0.0,1.0,0.04960000000005493,352.5,3600,60.0,512,10010100.0,11619.85815602837
4119,2.3156999999999925,22931.749,-210.0,0.0,1.0,0.04809999999997672,336.251,3600,60.0,512,10010100.0,12181.376412263457
4120,2.333900000000085,23204.749,-230.0,0.0,1.0,0.0482000000000653,347.499,3600,60.0,512,10010100.0,11787.084279379222
4121,2.3230000000000928,23182.499,-220.0,0.0,1.0,0.04930000000001655,350.75,3600,60.0,512,10010100.0,11677.833214540271
4122,2.312599999999975,22708.999,-240.0,0.0,1.0,0.04809999999997672,345.5,3600,60.0,512,10010100.0,11855.282199710564
4123,2.4208999999999605,24042.25,-220.0,0.0,1.0,0.05480000000000018,424.5,3600,60.0,512,10010100.0,9648.998822143698
4421,2.343964744,23213.001,-210.0,0.0,1.0,0.014383060000000003,101.75,3600,60.0,20,1100000.0,1572.4815724815726
4422,2.346293,23349.75,-220.0,0.0,1.0,0.013862000000000041,97.5,3600,60.0,20,1100000.0,1641.0256410256409
4423,2.350663000000001,23461.0,-220.0,0.0,1.0,0.01455300000000026,101.75,3600,60.0,20,1100000.0,1572.4815724815726
4424,2.350197,23082.0,-220.0,0.0,1.0,0.014912000000000702,102.25,3600,60.0,20,1100000.0,1564.7921760391198
4425,2.342379,23026.0,-220.0,0.0,1.0,0.013787999999998135,98.75,3600,60.0,20,1100000.0,1620.253164556962
4426,2.3461099999999995,23156.75,-220.0,0.0,1.0,0.014580000000000481,101.75,3600,60.0,20,1100000.0,1572.4815724815726
4427,2.3468399999999985,23254.25,-220.0,0.0,1.0,0.01425000000000054,103.25,3600,60.0,20,1100000.0,1549.636803874092
4428,2.3597500000000022,23575.25,-220.0,0.0,1.0,0.014450000000000076,99.5,3600,60.0,20,1100000.0,1608.0402010050254
4429,2.35144,23523.0,-230.0,0.0,1.0,0.014230000000001297,101.25,3600,60.0,20,1100000.0,1580.2469135802469
4430,2.34236,23015.25,-220.0,0.0,1.0,0.013970000000000482,99.25,3600,60.0,20,1100000.0,1612.0906801007557
4431,2.3364800000000017,23129.0,-220.0,0.0,1.0,0.014199999999998882,102.25,3600,60.0,20,1100000.0,1564.7921760391198
4432,2.3462200000000024,23233.75,-220.0,0.0,1.0,0.013539999999998996,98.25,3600,60.0,20,1100000.0,1628.498727735369
4433,2.3497100000000017,23383.25,-220.0,0.0,1.0,0.0136099999999999,96.25,3600,60.0,20,1100000.0,1662.3376623376623
4434,2.355319999999999,23478.0,-220.0,0.0,1.0,0.01783999999999608,134.0,3600,60.0,20,1100000.0,1194.0298507462687
4435,2.351940000000006,23142.75,-220.0,0.0,1.0,0.013349999999995532,98.25,3600,60.0,20,1100000.0,1628.498727735369
4436,2.34384,23087.75,-220.0,0.0,1.0,0.01436999999999955,101.75,3600,60.0,20,1100000.0,1572.4815724815726
4437,2.343130000000002,23189.0,-220.0,0.0,1.0,0.01444000000000756,104.251,3600,60.0,20,1100000.0,1534.7574603600924
4438,2.3453000000000017,23300.0,-220.0,0.0,1.0,0.014210000000005609,103.25,3600,60.0,20,1100000.0,1549.636803874092
4439,2.3586400000000007,23574.75,-220.0,0.0,1.0,0.014759999999995443,102.25,3600,60.0,20,1100000.0,1564.7921760391198
4440,2.3494899999999963,23505.25,-210.0,0.0,1.0,0.013839999999994744,100.0,3600,60.0,20,1100000.0,1600.0
4441,2.340069999999997,22980.75,-210.0,0.0,1.0,0.013780000000004122,96.25,3600,60.0,20,1100000.0,1662.3376623376623
4442,2.338000000000001,23142.25,-210.0,0.0,1.0,0.014820000000000276,104.25,3600,60.0,20,1100000.0,1534.7721822541969
4443,2.3457799999999907,23296.5,-220.0,0.0,1.0,0.014419999999994102,102.25,3600,60.0,20,1100000.0,1564.7921760391198
4444,2.3504800000000046,23395.0,-220.0,0.0,1.0,0.014880000000005113,102.25,3600,60.0,20,1100000.0,1564.7921760391198
4445,2.3543300000000045,23522.0,-200.0,0.0,1.0,0.014650000000003159,100.5,3600,60.0,20,1100000.0,1592.039800995025
4446,2.35231000000001,23141.5,-210.0,0.0,1.0,0.014129999999994425,100.75,3600,60.0,20,1100000.0,1588.0893300248142
4447,2.3434199999999947,23088.5,-220.0,0.0,1.0,0.013270000000005666,96.0,3600,60.0,20,1100000.0,1666.666666666667
4448,2.345090000000006,23203.75,-220.0,0.0,1.0,0.01418000000000319,101.25,3600,60.0,20,1100000.0,1580.2469135802469
4449,2.3464400000000007,23348.0,-220.0,0.0,1.0,0.014180000000010297,102.25,3600,60.0,20,1100000.0,1564.7921760391198
4450,2.360459999999989,23656.0,-220.0,0.0,1.0,0.013849999999990814,98.75,3600,60.0,20,1100000.0,1620.253164556962
4451,2.3413299999999992,22959.5,-230.0,0.0,1.0,0.014559999999988802,102.25,3600,60.0,20,1100000.0,1564.7921760391198
4452,2.3431700000000006,23063.5,-220.0,0.0,1.0,0.013809999999992328,96.25,3600,60.0,20,1100000.0,1662.3376623376623
4453,2.3361400000000145,23173.0,-220.0,0.0,1.0,0.015209999999996171,106.5,3600,60.0,20,1100000.0,1502.3474178403753
4454,2.3463800000000106,23279.0,-220.0,0.0,1.0,0.014670000000009509,99.25,3600,60.0,20,1100000.0,1612.0906801007557
4455,2.349409999999992,23381.0,-220.0,0.0,1.0,0.014340000000004238,101.5,3600,60.0,20,1100000.0,1576.3546798029556
4456,2.35324,23524.75,-230.0,0.0,1.0,0.0146000000000015,101.25,3600,60.0,20,1100000.0,1580.2469135802469
4457,2.352170000000001,23158.75,-220.0,0.0,1.0,0.013850000000005023,99.25,3600,60.0,20,1100000.0,1612.0906801007557
4458,2.3432900000000103,23091.75,-230.0,0.0,1.0,0.014609999999990462,102.25,3600,60.0,20,1100000.0,1564.7921760391198
4459,2.3441600000000165,23206.75,-230.0,0.0,1.0,0.014660000000006338,102.25,3600,60.0,20,1100000.0,1564.7921760391198
4460,2.346720000000005,23334.5,-220.0,0.0,1.0,0.015000000000000568,106.0,3600,60.0,20,1100000.0,1509.433962264151
4461,2.3606900000000053,23607.0,-230.0,0.0,1.0,0.013550000000009277,96.25,3600,60.0,20,1100000.0,1662.3376623376623
4462,2.3400100000000066,22913.75,-230.0,0.0,1.0,0.014129999999994425,96.5,3600,60.0,20,1100000.0,1658.0310880829015
4463,2.3416799999999967,23061.75,-230.0,0.0,1.0,0.016580000000004702,130.0,3600,60.0,20,1100000.0,1230.7692307692307
4464,2.3362999999999943,23173.75,-220.0,0.0,1.0,0.01469999999999061,105.25,3600,60.0,20,1100000.0,1520.1900237529694
4465,2.3453000000000093,23281.25,-230.0,0.0,1.0,0.013499999999993406,99.0,3600,60.0,20,1100000.0,1616.1616161616162
4466,4.113799999999999,39601.25,-220.0,0.0,1.0,1.7758999999999932,16695.0,3600,60.0,20,1100000.0,9.583707696915244
4467,2.3492999999999995,23490.5,-220.0,0.0,1.0,0.013999999999995794,99.5,3600,60.0,20,1100000.0,1608.0402010050254
4468,2.3526999999999987,23109.75,-220.0,0.0,1.0,0.014899999999997247,103.25,3600,60.0,20,1100000.0,1549.636803874092
4469,2.345,23102.25,-220.0,0.0,1.0,0.014700000000004819,99.25,3600,60.0,20,1100000.0,1612.0906801007557
4470,2.3463000000000136,23220.75,-220.0,0.0,1.0,0.013900000000006685,96.5,3600,60.0,20,1100000.0,1658.0310880829015
4471,2.3468000000000018,23349.5,-220.0,0.0,1.0,0.015100000000003888,105.25,3600,60.0,20,1100000.0,1520.1900237529694
4472,2.361400000000004,23621.5,-210.0,0.0,1.0,0.01520000000000721,103.5,3600,60.0,20,1100000.0,1545.8937198067633
4473,2.338700000000003,22976.75,-210.0,0.0,1.0,0.013599999999996726,98.75,3600,60.0,20,1100000.0,1620.253164556962
4474,2.339499999999987,23077.75,-210.0,0.0,1.0,0.013700000000000044,99.25,3600,60.0,20,1100000.0,1612.0906801007557
4475,2.339700000000022,23221.75,-200.0,0.0,1.0,0.015000000000014781,106.0,3600,60.0,20,1100000.0,1509.433962264151
4476,2.4026000000000067,23326.5,-220.0,0.0,1.0,0.01480000000000814,102.5,3600,60.0,20,1100000.0,1560.9756097560974
4477,2.3492999999999995,23446.0,-210.0,0.0,1.0,0.014799999999979718,102.25,3600,60.0,20,1100000.0,1564.7921760391198
4478,2.339100000000002,22918.75,-210.0,0.0,1.0,0.014899999999983038,105.75,3600,60.0,20,1100000.0,1513.0023640661939
4479,2.3521000000000067,23189.75,-210.0,0.0,1.0,0.01439999999999486,98.0,3600,60.0,20,1100000.0,1632.65306122449
4480,2.342399999999998,23135.75,-220.0,0.0,1.0,0.013599999999996726,98.5,3600,60.0,20,1100000.0,1624.3654822335025
5397,2.8120004260000004,23508.25,230.0,1.0,-1.0,0.18327675,412.75,3600,60.0,20,1100000.0,387.6438522107814
5398,2.813261,23612.251,230.0,1.0,-1.0,0.17786700000000044,414.5,3600,60.0,20,1100000.0,386.00723763570574
5399,2.7977119999999998,23086.999,230.0,1.0,-1.0,0.17624800000000018,411.75,3600,60.0,20,1100000.0,388.5853066180935
5400,2.789881999999998,23183.751,230.0,1.0,-1.0,0.1754270000000009,463.249,3600,60.0,20,1100000.0,345.3866063391394
5401,2.8038100000000004,23291.249,230.0,1.0,-1.0,0.17817999999999934,412.0,3600,60.0,20,1100000.0,388.3495145631068
5402,2.8017800000000013,23409.749,230.0,1.0,-1.0,0.1750399999999992,411.999,3600,60.0,20,1100000.0,388.3504571613038
5403,2.804570000000002,23504.25,230.0,1.0,-1.0,0.1774199999999979,413.751,3600,60.0,20,1100000.0,386.70601400359163
5404,2.7995099999999984,23615.5,230.0,1.0,-1.0,0.17468000000000214,461.0,3600,60.0,20,1100000.0,347.07158351409976
5405,2.7963199999999984,23082.249,230.0,1.0,-1.0,0.17864000000000144,415.25,3600,60.0,20,1100000.0,385.3100541842264
5406,2.797450000000005,23184.0,230.0,1.0,-1.0,0.17663999999999902,412.001,3600,60.0,20,1100000.0,388.3485719694855
5407,2.800009999999997,23296.5,230.0,1.0,-1.0,0.1855499999999992,463.249,3600,60.0,20,1100000.0,345.3866063391394
5408,4.2726699999999935,29306.499,230.0,1.0,-1.0,4.139730000000005,24685.001,3600,60.0,20,1100000.0,6.481668767199968
5409,2.8121499999999955,23502.75,230.0,1.0,-1.0,0.1774600000000035,414.0,3600,60.0,20,1100000.0,386.47342995169083
5410,2.8063100000000034,23616.499,230.0,1.0,-1.0,0.17645000000000266,412.001,3600,60.0,20,1100000.0,388.3485719694855
5411,2.7917699999999925,23119.501,230.0,1.0,-1.0,0.17586000000000726,464.249,3600,60.0,20,1100000.0,344.64263789475035
5412,2.7990699999999933,23257.25,230.0,1.0,-1.0,0.17861999999999512,415.25,3600,60.0,20,1100000.0,385.3100541842264
5413,2.8060199999999966,23360.75,230.0,0.0,-1.0,0.1777099999999976,413.749,3600,60.0,20,1100000.0,386.70788328189315
5414,2.8021999999999987,23469.749,230.0,1.0,-1.0,0.17779000000000167,414.0,3600,60.0,20,1100000.0,386.47342995169083
5415,2.799660000000003,23568.5,230.0,1.0,-1.0,0.17469000000000534,463.5,3600,60.0,20,1100000.0,345.1995685005394
5416,2.799130000000005,23065.251,230.0,1.0,-1.0,0.1790500000000037,413.251,3600,60.0,20,1100000.0,387.173896735882
5417,2.8005699999999933,23166.501,230.0,1.0,-1.0,0.1778099999999938,413.25,3600,60.0,20,1100000.0,387.1748336358137
5418,2.8011200000000045,23280.75,230.0,1.0,-1.0,0.1841800000000049,463.0,3600,60.0,20,1100000.0,345.57235421166314
5419,2.8008200000000163,23392.0,230.0,1.0,-1.0,0.17677000000000476,412.001,3600,60.0,20,1100000.0,388.3485719694855
5420,2.812529999999996,23509.501,230.0,1.0,-1.0,0.17666999999998725,411.749,3600,60.0,20,1100000.0,388.58625036126375
5421,2.7850499999999982,22991.0,230.0,1.0,-1.0,0.1771500000000117,412.0,3600,60.0,20,1100000.0,388.3495145631068
5422,2.7919299999999936,23133.25,230.0,1.0,-1.0,0.17584999999999695,463.25,3600,60.0,20,1100000.0,345.38586076632487
5423,2.8001300000000096,23256.749,230.0,1.0,-1.0,0.17721999999999127,412.0,3600,60.0,20,1100000.0,388.3495145631068
5424,2.7985299999999995,23357.25,230.0,1.0,-1.0,0.17691999999999553,412.75,3600,60.0,20,1100000.0,387.6438522107814
5425,2.8063499999999952,23474.249,230.0,1.0,-1.0,0.17918000000000234,415.25,3600,60.0,20,1100000.0,385.3100541842264
5426,2.7990500000000083,23619.0,230.0,1.0,-1.0,0.1748100000000079,461.0,3600,60.0,20,1100000.0,347.07158351409976
5427,2.799660000000003,23083.0,230.0,1.0,-1.0,0.1776800000000094,411.75,3600,60.0,20,1100000.0,388.5853066180935
5428,2.800539999999998,23188.001,230.0,1.0,-1.0,0.17726999999999293,411.75,3600,60.0,20,1100000.0,388.5853066180935
5429,2.799589999999996,23296.749,230.0,1.0,-1.0,0.1835499999999968,460.749,3600,60.0,20,1100000.0,347.26065601878685
5430,2.7979800000000097,23395.75,230.0,1.0,-1.0,0.17714999999999748,414.0,3600,60.0,20,1100000.0,386.47342995169083
5431,2.813200000000009,23533.0,230.0,1.0,-1.0,0.17848999999999648,415.25,3600,60.0,20,1100000.0,385.3100541842264
5432,2.8075000000000045,23630.25,230.0,1.0,-1.0,0.17767999999999518,413.749,3600,60.0,20,1100000.0,386.70788328189315
5433,2.7911999999999892,23088.5,230.0,1.0,-1.0,0.17480000000000473,460.5,3600,60.0,20,1100000.0,347.4484256243214
5434,2.800200000000004,23196.501,230.0,1.0,-1.0,0.17730000000000246,411.75,3600,60.0,20,1100000.0,388.5853066180935
5435,2.8016999999999967,23313.75,230.0,1.0,-1.0,0.1781000000000148,411.999,3600,60.0,20,1100000.0,388.3504571613038
5436,2.8040999999999903,23423.751,230.0,1.0,-1.0,0.17849999999999966,412.75,3600,60.0,20,1100000.0,387.6438522107814
5437,2.8054999999999954,23616.999,230.0,1.0,-1.0,0.17260000000000275,462.751,3600,60.0,20,1100000.0,345.758301980979
5438,2.8085000000000093,23625.0,230.0,1.0,-1.0,0.17959999999999354,415.25,3600,60.0,20,1100000.0,385.3100541842264
5439,2.788899999999998,23121.249,230.0,1.0,-1.0,0.1770000000000067,412.501,3600,60.0,20,1100000.0,387.87784756885435
5440,2.8022999999999882,23230.501,230.0,1.0,-1.0,0.18380000000000507,460.251,3600,60.0,20,1100000.0,347.6363984000035
5441,2.801400000000001,23338.251,230.0,1.0,-1.0,0.17799999999999727,412.75,3600,60.0,20,1100000.0,387.6438522107814
5442,2.8109999999999933,23450.25,230.0,1.0,-1.0,0.17799999999999727,413.75,3600,60.0,20,1100000.0,386.7069486404834
5443,2.8045999999999935,23599.751,230.0,1.0,-1.0,0.17740000000000578,414.751,3600,60.0,20,1100000.0,385.77363285441146
5444,2.7882000000000176,23103.75,230.0,1.0,-1.0,0.1728999999999985,463.251,3600,60.0,20,1100000.0,345.3851151967292
5445,2.8019999999999925,23260.001,230.0,1.0,-1.0,0.1775000000000091,413.751,3600,60.0,20,1100000.0,386.70601400359163
5446,2.8044999999999902,23361.5,230.0,1.0,-1.0,0.17719999999999916,414.0,3600,60.0,20,1100000.0,386.47342995169083
5447,2.8055000000000234,23519.751,230.0,1.0,-1.0,0.1758000000000095,411.75,3600,60.0,20,1100000.0,388.5853066180935
5448,2.799299999999988,23617.251,230.0,1.0,-1.0,0.1745999999999981,461.25,3600,60.0,20,1100000.0,346.88346883468836
5449,2.7971000000000004,23097.501,230.0,1.0,-1.0,0.17619999999999436,412.499,3600,60.0,20,1100000.0,387.87972819328047
5450,2.8031000000000006,23202.749,230.0,1.0,-1.0,0.177599999999984,411.749,3600,60.0,20,1100000.0,388.58625036126375
5451,2.8018000000000143,23294.501,230.0,1.0,-1.0,0.1839000000000226,462.5,3600,60.0,20,1100000.0,345.945945945946
5452,2.8000999999999863,23408.499,230.0,1.0,-1.0,0.17650000000000432,414.0,3600,60.0,20,1100000.0,386.47342995169083
5453,2.810600000000022,23527.501,230.0,1.0,-1.0,0.151299999999992,308.25,3600,60.0,20,1100000.0,519.0592051905919
5454,2.805699999999973,23632.999,230.0,1.0,-1.0,0.17700000000002092,413.75,3600,60.0,20,1100000.0,386.7069486404834
5455,3.749200000000002,29705.75,230.0,1.0,-1.0,1.0864999999999725,6726.5,3600,60.0,20,1100000.0,23.78651601873188
5456,2.7957999999999856,23252.75,230.0,1.0,-1.0,0.15020000000001232,307.251,3600,60.0,20,1100000.0,520.7468812143818
5483,2.7182595110000003,23570.0,150.0,1.0,-1.0,0.026623000000000008,98.0,3600,60.0,20,1100000.0,1632.65306122449
5484,2.722685,23707.249,120.0,0.0,-1.0,0.025253000000000192,100.0,3600,60.0,20,1100000.0,1600.0
5485,2.719704,23807.251,110.0,0.0,-1.0,0.02592199999999956,102.749,3600,60.0,20,1100000.0,1557.192770732562
5486,2.7297840000000004,23951.251,120.0,0.0,-1.0,0.0251240000000017,103.25,3600,60.0,20,1100000.0,1549.636803874092
5487,2.7227599999999987,23407.0,110.0,0.0,-1.0,0.024869999999999948,100.0,3600,60.0,20,1100000.0,1600.0
5488,2.7246400000000013,23519.251,110.0,0.0,-1.0,0.024650000000001168,97.25,3600,60.0,20,1100000.0,1645.2442159383031
5489,2.718160000000001,23616.5,110.0,0.0,-1.0,0.02476000000000056,97.5,3600,60.0,20,1100000.0,1641.0256410256409
5490,2.7110799999999986,23725.999,110.0,0.0,-1.0,0.026080000000000325,106.25,3600,60.0,20,1100000.0,1505.8823529411764
5491,2.7111099999999984,23195.5,120.0,0.0,-1.0,0.0259999999999998,103.251,3600,60.0,20,1100000.0,1549.6217954305528
5492,2.700330000000001,23294.25,120.0,0.0,-1.0,0.025310000000001054,99.5,3600,60.0,20,1100000.0,1608.0402010050254
5493,2.7015399999999943,23407.25,110.0,0.0,-1.0,0.025060000000003413,102.75,3600,60.0,20,1100000.0,1557.1776155717762
5494,2.731040000000004,23712.25,130.0,0.0,-1.0,0.02687999999999846,109.0,3600,60.0,20,1100000.0,1467.8899082568807
5495,2.7180000000000035,23674.25,120.0,0.0,-1.0,0.025210000000001287,97.75,3600,60.0,20,1100000.0,1636.8286445012786
5496,2.718989999999998,23776.5,110.0,0.0,-1.0,0.025389999999994483,97.501,3600,60.0,20,1100000.0,1641.0088101660494
5497,2.685920000000003,23229.25,110.0,0.0,-1.0,0.025869999999997617,106.75,3600,60.0,20,1100000.0,1498.8290398126464
5498,2.7110800000000026,23338.5,110.0,0.0,-1.0,0.025610000000000355,100.75,3600,60.0,20,1100000.0,1588.0893300248142
5500,2.712209999999999,23551.25,100.0,0.0,-1.0,0.025490000000004898,107.75,3600,60.0,20,1100000.0,1484.9187935034802
5501,2.6911099999999952,23661.5,110.0,0.0,-1.0,0.026210000000006062,106.25,3600,60.0,20,1100000.0,1505.8823529411764
5502,2.714649999999999,23755.25,100.0,0.0,-1.0,0.025410000000000817,100.0,3600,60.0,20,1100000.0,1600.0
5503,2.695299999999996,23225.5,110.0,0.0,-1.0,0.02502999999999389,98.249,3600,60.0,20,1100000.0,1628.5153029547375
5504,2.69979,23326.5,120.0,0.0,-1.0,0.026009999999992317,106.5,3600,60.0,20,1100000.0,1502.3474178403753
5505,2.725440000000006,23602.999,110.0,0.0,-1.0,0.026150000000001228,107.5,3600,60.0,20,1100000.0,1488.3720930232555
5506,2.704010000000004,23545.75,110.0,0.0,-1.0,0.024749999999997385,97.25,3600,60.0,20,1100000.0,1645.2442159383031
5507,2.7075499999999977,23647.75,110.0,0.0,-1.0,0.02554000000000656,97.75,3600,60.0,20,1100000.0,1636.8286445012786
5508,2.6838900000000048,23118.0,110.0,0.0,-1.0,0.02602999999999156,105.75,3600,60.0,20,1100000.0,1513.0023640661939
5509,2.699290000000005,23274.75,100.0,0.0,-1.0,0.02477000000000373,97.0,3600,60.0,20,1100000.0,1649.4845360824743
5510,2.7143800000000056,23375.0,110.0,0.0,-1.0,0.02519000000000915,96.75,3600,60.0,20,1100000.0,1653.74677002584
5511,2.715530000000001,23487.0,110.0,0.0,-1.0,0.025820000000010168,103.25,3600,60.0,20,1100000.0,1549.636803874092
5512,2.706339999999982,23582.25,110.0,0.0,-1.0,0.02504999999999313,103.0,3600,60.0,20,1100000.0,1553.3980582524273
5513,2.715680000000006,23693.001,110.0,0.0,-1.0,0.025949999999994592,103.75,3600,60.0,20,1100000.0,1542.1686746987953
5514,2.6992500000000064,23148.0,100.0,0.0,-1.0,0.026049999999997908,103.5,3600,60.0,20,1100000.0,1545.8937198067633
5515,2.7086199999999963,23310.5,110.0,0.0,-1.0,0.024779999999992697,105.5,3600,60.0,20,1100000.0,1516.5876777251185
5516,2.7247300000000085,23585.75,110.0,0.0,-1.0,0.02610999999998853,99.75,3600,60.0,20,1100000.0,1604.010025062657
5517,2.7092300000000047,23529.0,120.0,0.0,-1.0,0.026449999999996976,99.749,3600,60.0,20,1100000.0,1604.0261055248675
5518,2.7084799999999944,23645.75,120.0,0.0,-1.0,0.02506999999999948,97.75,3600,60.0,20,1100000.0,1636.8286445012786
5519,2.686390000000003,23136.5,110.0,0.0,-1.0,0.025970000000000937,104.0,3600,60.0,20,1100000.0,1538.4615384615383
5520,2.7461000000000126,24061.5,120.0,0.0,-1.0,0.024999999999991473,100.751,3600,60.0,20,1100000.0,1588.0735675080148
5521,2.726600000000005,23353.999,110.0,0.0,-1.0,0.02560000000001139,105.5,3600,60.0,20,1100000.0,1516.5876777251185
5522,2.7171000000000016,23502.25,100.0,0.0,-1.0,0.025500000000008072,106.0,3600,60.0,20,1100000.0,1509.433962264151
5523,2.7043000000000035,23615.75,110.0,0.0,-1.0,0.026099999999999568,106.0,3600,60.0,20,1100000.0,1509.433962264151
5524,2.8202,24524.75,120.0,0.0,-1.0,0.024900000000002358,97.5,3600,60.0,20,1100000.0,1641.0256410256409
5525,2.734499999999997,23834.75,120.0,0.0,-1.0,0.026599999999987745,109.249,3600,60.0,20,1100000.0,1464.5442978883102
5526,2.7031000000000063,23341.999,120.0,0.0,-1.0,0.02649999999999864,105.75,3600,60.0,20,1100000.0,1513.0023640661939
5527,2.7390999999999934,23649.75,110.0,0.0,-1.0,0.024799999999999045,100.501,3600,60.0,20,1100000.0,1592.0239599605973
5528,2.719999999999999,23645.5,110.0,0.0,-1.0,0.025000000000005684,97.25,3600,60.0,20,1100000.0,1645.2442159383031
5529,2.7184000000000026,23760.0,120.0,0.0,-1.0,0.02630000000000621,103.25,3600,60.0,20,1100000.0,1549.636803874092
5530,2.6876999999999924,23245.75,120.0,0.0,-1.0,0.025500000000008072,105.75,3600,60.0,20,1100000.0,1513.0023640661939
5531,2.7125000000000057,23342.0,120.0,0.0,-1.0,0.02600000000001046,102.5,3600,60.0,20,1100000.0,1560.9756097560974
5532,2.7120999999999924,23458.251,120.0,0.0,-1.0,0.02649999999999864,103.75,3600,60.0,20,1100000.0,1542.1686746987953
5533,2.7195000000000107,23566.0,130.0,0.0,-1.0,0.026600000000001955,103.251,3600,60.0,20,1100000.0,1549.6217954305528
5534,2.6936000000000035,23665.5,110.0,0.0,-1.0,0.025099999999980586,103.0,3600,60.0,20,1100000.0,1553.3980582524273
5535,2.6974999999999905,23131.5,110.0,0.0,-1.0,0.025000000000005684,96.999,3600,60.0,20,1100000.0,1649.5015412530026
5536,2.847900000000009,25408.5,120.0,0.0,-1.0,0.024900000000002358,97.5,3600,60.0,20,1100000.0,1641.0256410256409
5538,2.7006999999999834,23414.001,110.0,0.0,-1.0,0.0257000000000005,105.75,3600,60.0,20,1100000.0,1513.0023640661939
5539,2.7164999999999964,23693.25,110.0,0.0,-1.0,0.02529999999998721,97.751,3600,60.0,20,1100000.0,1636.8118996225103
5540,2.7053999999999974,23640.25,120.0,0.0,-1.0,0.025100000000009004,97.001,3600,60.0,20,1100000.0,1649.4675312625643
5541,2.6972000000000094,23102.0,120.0,0.0,-1.0,0.024999999999977263,96.75,3600,60.0,20,1100000.0,1653.74677002584
5542,2.685299999999984,23230.999,110.0,1.0,-1.0,0.02609999999998536,105.75,3600,60.0,20,1100000.0,1513.0023640661939
5543,2.709699999999998,23354.75,120.0,0.0,-1.0,0.02539999999999054,97.25,3600,60.0,20,1100000.0,1645.2442159383031
5894,4.123850144,27302.249,230.0,2.0,-1.0,4.0265038,25819.499,3600,60.0,20,1100000.0,6.196866949277366
5895,4.101000000000001,27168.751,230.0,2.0,-1.0,4.004775000000001,25374.25,3600,60.0,20,1100000.0,6.305605091776112
5897,4.112589999999999,27460.25,230.0,2.0,-1.0,4.0149300000000006,25463.751,3600,60.0,20,1100000.0,6.283441901391512
5899,4.063790000000001,26952.25,230.0,2.0,-1.0,3.975179999999998,25374.0,3600,60.0,20,1100000.0,6.305667218412548
5900,3.9292900000000017,26941.25,230.0,2.0,-1.0,3.8462600000000013,25338.749,3600,60.0,20,1100000.0,6.314439596051091
5901,3.985150000000001,27089.249,230.0,2.0,-1.0,3.884380000000004,25280.5,3600,60.0,20,1100000.0,6.3289887462668855
5902,3.945279999999997,27315.75,230.0,2.0,-1.0,3.8561799999999953,25400.999,3600,60.0,20,1100000.0,6.2989648556735895
5903,3.9908100000000033,26849.001,230.0,2.0,-1.0,3.911929999999998,25735.25,3600,60.0,20,1100000.0,6.217153515120312
5904,4.0812800000000005,26882.001,230.0,2.0,-1.0,4.000250000000001,25370.5,3600,60.0,20,1100000.0,6.306537119883329
5906,3.9346300000000056,27087.5,230.0,2.0,-1.0,3.850830000000009,25432.499,3600,60.0,20,1100000.0,6.291163129506071
5907,4.1157499999999985,27467.0,230.0,2.0,-1.0,4.028350000000003,25821.25,3600,60.0,20,1100000.0,6.1964467250810875
5908,4.0966199999999935,27343.75,230.0,2.0,-1.0,3.998730000000009,25372.251,3600,60.0,20,1100000.0,6.306101890604818
5909,4.079379999999993,26803.75,230.0,2.0,-1.0,3.9999800000000008,25403.0,3600,60.0,20,1100000.0,6.298468684801008
5910,4.094840000000005,26944.0,230.0,2.0,-1.0,4.005730000000002,25370.25,3600,60.0,20,1100000.0,6.306599264887023
5911,4.054259999999985,26981.501,230.0,2.0,-1.0,3.970570000000009,25340.25,3600,60.0,20,1100000.0,6.3140655676246285
5912,4.048749999999998,27085.749,230.0,2.0,-1.0,3.947900000000004,25339.25,3600,60.0,20,1100000.0,6.314314748857997
5913,3.96445,27269.25,230.0,2.0,-1.0,3.877110000000016,25289.0,3600,60.0,20,1100000.0,6.3268614812764445
5914,4.092860000000002,26983.749,230.0,2.0,-1.0,4.013920000000013,25821.501,3600,60.0,20,1100000.0,6.196386492016866
5915,3.993780000000015,26780.001,230.0,2.0,-1.0,3.9136800000000136,25280.0,3600,60.0,20,1100000.0,6.329113924050633
5918,3.939580000000008,27318.25,230.0,2.0,-1.0,3.8526900000000097,25675.5,3600,60.0,20,1100000.0,6.231621584779265
5919,4.0732,27425.249,230.0,2.0,-1.0,3.9756,25423.75,3600,60.0,20,1100000.0,6.29332808889326
5920,4.031000000000007,27362.251,230.0,2.0,-1.0,3.9320000000000017,25345.001,3600,60.0,20,1100000.0,6.3128819762129815
